"Gene_id","Gene_name","Gene_type","Chromosome","Gene_start","Gene_end","Gene_age"
"ENSG00000158006","PAFAH2","protein_coding","1",25959767,25998157,1
"ENSG00000207237","RNU6-110P","snRNA","1",25964197,25964300,16
"ENSG00000158008","EXTL1","protein_coding","1",26019884,26036464,15
"ENSG00000158014","SLC30A2","protein_coding","1",26037252,26046133,1
"ENSG00000158022","TRIM63","protein_coding","1",26051304,26068436,13
"ENSG00000175087","PDIK1L","protein_coding","1",26111165,26125543,9
"ENSG00000197245","FAM110D","protein_coding","1",26159020,26163962,13
"ENSG00000282872","C1orf232","protein_coding","1",26164161,26168581,12
"ENSG00000142684","ZNF593","protein_coding","1",26169871,26170873,1
"ENSG00000142675","CNKSR1","protein_coding","1",26177403,26189886,12
"ENSG00000188782","CATSPER4","protein_coding","1",26190561,26202968,6
"ENSG00000130695","CEP85","protein_coding","1",26234153,26279038,6
"ENSG00000142669","SH3BGRL3","protein_coding","1",26279176,26281522,4
"ENSG00000158062","UBXN11","protein_coding","1",26281328,26318363,1
"ENSG00000169442","CD52","protein_coding","1",26317957,26320523,17
"ENSG00000176092","CRYBG2","protein_coding","1",26321698,26360080,12
"ENSG00000176083","ZNF683","protein_coding","1",26361634,26374522,7
"ENSG00000131914","LIN28A","protein_coding","1",26410778,26429722,2
"ENSG00000117682","DHDDS","protein_coding","1",26432282,26471294,1
"ENSG00000198830","HMGN2","protein_coding","1",26472450,26475972,12
"ENSG00000117676","RPS6KA1","protein_coding","1",26529761,26575030,12
"ENSG00000238705","MIR1976","miRNA","1",26554542,26554593,19
"ENSG00000243905","RN7SL679P","misc_RNA","1",26593243,26593546,19
"ENSG00000252429","RNU7-29P","snRNA","1",26602369,26602432,18
"ENSG00000117713","ARID1A","protein_coding","1",26693236,26782110,7
"ENSG00000060642","PIGV","protein_coding","1",26787472,26798398,1
"ENSG00000241188","RN7SL165P","misc_RNA","1",26814822,26815112,19
"ENSG00000204160","ZDHHC18","protein_coding","1",26826710,26857602,1
"ENSG00000175793","SFN","protein_coding","1",26863138,26864457,1
"ENSG00000142751","GPN2","protein_coding","1",26876133,26890297,1
"ENSG00000198746","GPATCH3","protein_coding","1",26890488,26900466,6
"ENSG00000090273","NUDC","protein_coding","1",26900238,26946862,1
"ENSG00000131910","NR0B2","protein_coding","1",26911489,26913966,9
"ENSG00000175707","KDF1","protein_coding","1",26949562,26960406,12
"ENSG00000253368","TRNP1","protein_coding","1",26993707,27000898,15
"ENSG00000090020","SLC9A1","protein_coding","1",27098815,27166981,1
"ENSG00000142784","WDTC1","protein_coding","1",27234516,27308633,2
"ENSG00000186501","TMEM222","protein_coding","1",27322145,27336400,1
"ENSG00000206888","RNU6-48P","snRNA","1",27325219,27325325,15
"ENSG00000142765","SYTL1","protein_coding","1",27342020,27353937,12
"ENSG00000142733","MAP3K6","protein_coding","1",27355184,27366892,15
"ENSG00000142748","FCN3","protein_coding","1",27369112,27374824,15
"ENSG00000174950","CD164L2","protein_coding","1",27379176,27383380,15
"ENSG00000181773","GPR3","protein_coding","1",27392644,27395814,15
"ENSG00000158195","WASF2","protein_coding","1",27404226,27490158,7
"ENSG00000126705","AHDC1","protein_coding","1",27534035,27604431,15
"ENSG00000000938","FGR","protein_coding","1",27612064,27635277,13
"ENSG00000126709","IFI6","protein_coding","1",27666061,27672218,15
"ENSG00000206767","RNU6-949P","snRNA","1",27675603,27675709,15
"ENSG00000207095","RNU6-424P","snRNA","1",27693731,27693835,15
"ENSG00000009780","FAM76A","protein_coding","1",27725979,27763122,6
"ENSG00000117758","STX12","protein_coding","1",27773183,27824452,1
"ENSG00000223062","RNU6-1245P","snRNA","1",27824538,27824643,17
"ENSG00000117751","PPP1R8","protein_coding","1",27830778,27851676,1
"ENSG00000252947","SCARNA1","scaRNA","1",27834401,27834566,12
"ENSG00000130775","THEMIS2","protein_coding","1",27872543,27886685,12
"ENSG00000117748","RPA2","protein_coding","1",27891524,27914746,1
"ENSG00000130768","SMPDL3B","protein_coding","1",27934993,27959157,1
"ENSG00000158156","XKR8","protein_coding","1",27959462,27968096,12
"ENSG00000158161","EYA3","protein_coding","1",27970344,28088696,2
"ENSG00000240750","RN7SL559P","misc_RNA","1",28031884,28032180,19
"ENSG00000253005","RNU6-176P","snRNA","1",28142737,28142841,15
"ENSG00000169403","PTAFR","protein_coding","1",28147166,28193936,12
"ENSG00000126698","DNAJC8","protein_coding","1",28199456,28233025,2
"ENSG00000130766","SESN2","protein_coding","1",28259527,28282491,1
"ENSG00000130772","MED18","protein_coding","1",28329002,28335967,2
"ENSG00000204138","PHACTR4","protein_coding","1",28369582,28500369,12
"ENSG00000221216","RNU6ATAC27P","snRNA","1",28481362,28481480,15
"ENSG00000180198","RCC1","protein_coding","1",28505943,28539300,2
"ENSG00000274266","SNORA73A","snoRNA","1",28507366,28507571,13
"ENSG00000200087","SNORA73B","snoRNA","1",28508559,28508762,14
"ENSG00000180098","TRNAU1AP","protein_coding","1",28553085,28578545,1
"ENSG00000221539","SNORD99","snoRNA","1",28578749,28578822,12
"ENSG00000278274","SNORA61","snoRNA","1",28579764,28579893,13
"ENSG00000273544","SNORA44","snoRNA","1",28580381,28580512,13
"ENSG00000280498","SNORA16A","snoRNA","1",28580920,28581054,12
"ENSG00000274582","SNORA16A","snoRNA","1",28580920,28581056,12
"ENSG00000120656","TAF12","protein_coding","1",28589323,28643085,2
"ENSG00000188060","RAB42","protein_coding","1",28592200,28595443,15
"ENSG00000274978","RNU11","snRNA","1",28648600,28648733,18
"ENSG00000162419","GMEB1","protein_coding","1",28668732,28719353,7
"ENSG00000198492","YTHDF2","protein_coding","1",28736621,28769775,2
"ENSG00000116329","OPRD1","protein_coding","1",28812142,28871267,12
"ENSG00000159023","EPB41","protein_coding","1",28887091,29120046,12
"ENSG00000253304","TMEM200B","protein_coding","1",29119428,29123935,14
"ENSG00000116350","SRSF4","protein_coding","1",29147743,29181987,2
"ENSG00000116353","MECR","protein_coding","1",29192873,29230942,1
"ENSG00000060656","PTPRU","protein_coding","1",29236516,29326813,12
"ENSG00000162510","MATN1","protein_coding","1",30711277,30723587,12
"ENSG00000162511","LAPTM5","protein_coding","1",30732469,30757820,13
"ENSG00000264773","MIR4420","miRNA","1",30739156,30739232,19
"ENSG00000222784","RN7SKP91","misc_RNA","1",30843823,30844110,16
"ENSG00000162512","SDC3","protein_coding","1",30869467,30908761,7
"ENSG00000134644","PUM1","protein_coding","1",30931506,31065991,12
"ENSG00000084628","NKAIN1","protein_coding","1",31179745,31239554,12
"ENSG00000060688","SNRNP40","protein_coding","1",31259568,31296782,1
"ENSG00000121766","ZCCHC17","protein_coding","1",31296982,31364953,2
"ENSG00000121769","FABP3","protein_coding","1",31365625,31376850,7
"ENSG00000168528","SERINC2","protein_coding","1",31409565,31434680,1
"ENSG00000206981","RNU6-40P","snRNA","1",31497577,31497683,13
"ENSG00000260386","LINC01225","transcribed_unitary_pseudogene","1",31500085,31509648,18
"ENSG00000142910","TINAGL1","protein_coding","1",31576485,31587686,7
"ENSG00000121764","HCRTR1","protein_coding","1",31617686,31632518,6
"ENSG00000162517","PEF1","protein_coding","1",31629862,31644896,1
"ENSG00000084636","COL16A1","protein_coding","1",31652247,31704319,12
"ENSG00000121753","ADGRB2","protein_coding","1",31727117,31764893,12
"ENSG00000266580","MIR4254","miRNA","1",31758660,31758735,19
"ENSG00000134668","SPOCD1","protein_coding","1",31790422,31816051,17
"ENSG00000184007","PTP4A2","protein_coding","1",31906421,31944856,1
"ENSG00000121774","KHDRBS1","protein_coding","1",32013829,32060850,12
"ENSG00000121775","TMEM39B","protein_coding","1",32072031,32102866,12
"ENSG00000266203","MIR5585","miRNA","1",32086949,32087007,19
"ENSG00000025800","KPNA6","protein_coding","1",32108038,32176568,1
"ENSG00000084652","TXLNA","protein_coding","1",32179686,32198285,2
"ENSG00000160050","CCDC28B","protein_coding","1",32200386,32205387,6
"ENSG00000160051","IQCC","protein_coding","1",32205661,32208687,17
"ENSG00000222046","DCDC2B","protein_coding","1",32209094,32216196,17
"ENSG00000160055","TMEM234","protein_coding","1",32214472,32222359,1
"ENSG00000084623","EIF3I","protein_coding","1",32221928,32231604,1
"ENSG00000183615","FAM167B","protein_coding","1",32247233,32248856,9
"ENSG00000182866","LCK","protein_coding","1",32251239,32286165,12
"ENSG00000116478","HDAC1","protein_coding","1",32292086,32333635,1
"ENSG00000175130","MARCKSL1","protein_coding","1",32333832,32336379,12
"ENSG00000162526","TSSK3","protein_coding","1",32351521,32364312,1
"ENSG00000225828","FAM229A","protein_coding","1",32361270,32364278,17
"ENSG00000160058","BSDC1","protein_coding","1",32365103,32394731,2
"ENSG00000263529","RN7SL122P","misc_RNA","1",32457835,32458135,19
"ENSG00000273274","ZBTB8B","protein_coding","1",32465069,32496686,12
"ENSG00000160062","ZBTB8A","protein_coding","1",32539427,32605939,12
"ENSG00000176261","ZBTB8OS","protein_coding","1",32600172,32650903,1
"ENSG00000162521","RBBP4","protein_coding","1",32651142,32686211,1
"ENSG00000162520","SYNC","protein_coding","1",32680360,32703596,12
"ENSG00000162522","KIAA1522","protein_coding","1",32741885,32774970,12
"ENSG00000134684","YARS","protein_coding","1",32775237,32818153,1
"ENSG00000116497","S100PBP","protein_coding","1",32816767,32858879,12
"ENSG00000160097","FNDC5","protein_coding","1",32862268,32872482,12
"ENSG00000121905","HPCA","protein_coding","1",32885994,32898441,14
"ENSG00000121900","TMEM54","protein_coding","1",32894594,32901438,12
"ENSG00000116514","RNF19B","protein_coding","1",32936445,32964685,12
"ENSG00000004455","AK2","protein_coding","1",33007940,33080996,1
"ENSG00000142920","AZIN2","protein_coding","1",33081104,33120530,1
"ENSG00000116525","TRIM62","protein_coding","1",33145402,33182059,12
"ENSG00000160094","ZNF362","protein_coding","1",33256545,33300719,7
"ENSG00000184389","A3GALT2","protein_coding","1",33306766,33321098,17
"ENSG00000134686","PHC2","protein_coding","1",33323623,33431052,12
"ENSG00000222112","RN7SKP16","misc_RNA","1",33336566,33336864,16
"ENSG00000234512","TLR12P","unitary_pseudogene","1",33466249,33468954,18
"ENSG00000121903","ZSCAN20","protein_coding","1",33472645,33496507,15
"ENSG00000121904","CSMD2","protein_coding","1",33513999,34165842,12
"ENSG00000176256","HMGB4","protein_coding","1",33860475,33864791,1
"ENSG00000201148","RNA5SP42","rRNA","1",34112949,34113063,17
"ENSG00000142698","C1orf94","protein_coding","1",34166883,34219131,14
"ENSG00000207941","MIR552","miRNA","1",34669599,34669694,19
"ENSG00000163866","SMIM12","protein_coding","1",34712737,34859816,6
"ENSG00000189280","GJB5","protein_coding","1",34755047,34758512,13
"ENSG00000189433","GJB4","protein_coding","1",34759741,34763724,12
"ENSG00000188910","GJB3","protein_coding","1",34781189,34786369,12
"ENSG00000187513","GJA4","protein_coding","1",34792998,34795747,13
"ENSG00000116544","DLGAP3","protein_coding","1",34865436,34929585,12
"ENSG00000243749","TMEM35B","protein_coding","1",34981535,34985353,13
"ENSG00000163867","ZMYM6","protein_coding","1",34986165,35031968,17
"ENSG00000197056","ZMYM1","protein_coding","1",35059786,35115859,2
"ENSG00000116560","SFPQ","protein_coding","1",35176378,35193148,6
"ENSG00000146463","ZMYM4","protein_coding","1",35268967,35422058,7
"ENSG00000240374","RN7SL503P","misc_RNA","1",35292196,35292498,19
"ENSG00000142687","KIAA0319L","protein_coding","1",35433490,35557950,6
"ENSG00000020129","NCDN","protein_coding","1",35557473,35567274,2
"ENSG00000116819","TFAP2E","protein_coding","1",35573370,35595328,12
"ENSG00000126067","PSMB2","protein_coding","1",35599544,35641844,1
"ENSG00000142686","C1orf216","protein_coding","1",35713875,35719472,13
"ENSG00000092853","CLSPN","protein_coding","1",35720218,35769967,7
"ENSG00000134698","AGO4","protein_coding","1",35808172,35857890,12
"ENSG00000092847","AGO1","protein_coding","1",35869808,35930528,2
"ENSG00000126070","AGO3","protein_coding","1",35930718,36072500,2
"ENSG00000092850","TEKT2","protein_coding","1",36084075,36088275,6
"ENSG00000116863","ADPRHL2","protein_coding","1",36088875,36093932,1
"ENSG00000171812","COL8A2","protein_coding","1",36095236,36125220,12
"ENSG00000054116","TRAPPC3","protein_coding","1",36136570,36156053,1
"ENSG00000116871","MAP7D1","protein_coding","1",36155579,36180849,12
"ENSG00000264592","RN7SL131P","misc_RNA","1",36191915,36192170,19
"ENSG00000054118","THRAP3","protein_coding","1",36224416,36305357,12
"ENSG00000214193","SH3D21","protein_coding","1",36306387,36324886,17
"ENSG00000142694","EVA1B","protein_coding","1",36322031,36324154,12
"ENSG00000196182","STK40","protein_coding","1",36339624,36385896,6
"ENSG00000181817","LSM10","protein_coding","1",36391238,36397892,2
"ENSG00000222821","RNU4-27P","snRNA","1",36402721,36402859,15
"ENSG00000116885","OSCP1","protein_coding","1",36415827,36450451,1
"ENSG00000201448","SNORA63C","snoRNA","1",36418450,36418578,11
"ENSG00000116898","MRPS15","protein_coding","1",36455718,36464437,1
"ENSG00000119535","CSF3R","protein_coding","1",36466043,36483278,12
"ENSG00000163873","GRIK3","protein_coding","1",36795527,37034129,12
"ENSG00000264698","MIR4255","miRNA","1",37161563,37161634,19
"ENSG00000207328","RNU6-636P","snRNA","1",37203610,37203716,15
"ENSG00000252368","RNA5SP43","rRNA","1",37264677,37264786,15
"ENSG00000163874","ZC3H12A","protein_coding","1",37474552,37484379,6
"ENSG00000283724","MIR6732","miRNA","1",37480230,37480289,19
"ENSG00000163875","MEAF6","protein_coding","1",37492575,37514774,2
"ENSG00000163877","SNIP1","protein_coding","1",37534449,37554344,2
"ENSG00000163879","DNALI1","protein_coding","1",37556919,37566857,1
"ENSG00000134697","GNL2","protein_coding","1",37566816,37595935,1
"ENSG00000169218","RSPO1","protein_coding","1",37611350,37634923,12
"ENSG00000116922","C1orf109","protein_coding","1",37681570,37692249,6
"ENSG00000134690","CDCA8","protein_coding","1",37692418,37709719,6
"ENSG00000183317","EPHA10","protein_coding","1",37713880,37765133,12
"ENSG00000185090","MANEAL","protein_coding","1",37793802,37801137,1
"ENSG00000196449","YRDC","protein_coding","1",37802944,37808185,1
"ENSG00000197982","C1orf122","protein_coding","1",37806979,37809454,18
"ENSG00000188786","MTF1","protein_coding","1",37809567,37859620,2
"ENSG00000204084","INPP5B","protein_coding","1",37860697,37947057,1
"ENSG00000222282","RNU6-584P","snRNA","1",37885023,37885117,15
"ENSG00000183431","SF3A3","protein_coding","1",37956975,37990921,1
"ENSG00000212541","RNU6-510P","snRNA","1",37991462,37991569,14
"ENSG00000183386","FHL3","protein_coding","1",37996770,38005606,12
"ENSG00000183520","UTP11","protein_coding","1",38009258,38024824,1
"ENSG00000185668","POU3F1","protein_coding","1",38044611,38046794,12
"ENSG00000200796","RNU6-753P","snRNA","1",38396659,38396765,17
"ENSG00000116954","RRAGC","protein_coding","1",38838198,38859823,1
"ENSG00000214114","MYCBP","protein_coding","1",38862964,38874105,1
"ENSG00000131233","GJA9","protein_coding","1",38874451,38881587,12
"ENSG00000158315","RHBDL2","protein_coding","1",38885807,38941799,10
"ENSG00000199963","RNU6-605P","snRNA","1",38926870,38926977,17
"ENSG00000174574","AKIRIN1","protein_coding","1",38991223,39006059,12
"ENSG00000168653","NDUFS5","protein_coding","1",39026318,39034636,9
"ENSG00000127603","MACF1","protein_coding","1",39081316,39487177,15
"ENSG00000206654","RNU6-608P","snRNA","1",39120940,39121043,13
"ENSG00000222378","RNA5SP44","rRNA","1",39154164,39154296,16
"ENSG00000183682","BMP8A","protein_coding","1",39491646,39525935,6
"ENSG00000090621","PABPC4","protein_coding","1",39560816,39576790,1
"ENSG00000201457","SNORA55","snoRNA","1",39567374,39567508,12
"ENSG00000163909","HEYL","protein_coding","1",39624153,39639945,12
"ENSG00000116981","NT5C1A","protein_coding","1",39659121,39672038,6
"ENSG00000116983","HPCAL4","protein_coding","1",39678648,39691689,15
"ENSG00000084072","PPIE","protein_coding","1",39692182,39763914,1
"ENSG00000252413","RNU7-121P","snRNA","1",39723566,39723627,16
"ENSG00000116985","BMP8B","protein_coding","1",39757182,39788861,6
"ENSG00000198754","OXCT2","protein_coding","1",39769523,39771348,1
"ENSG00000043514","TRIT1","protein_coding","1",39841022,39883511,1
"ENSG00000116990","MYCL","protein_coding","1",39895426,39902256,12
"ENSG00000168389","MFSD2A","protein_coding","1",39955112,39969968,1
"ENSG00000131236","CAP1","protein_coding","1",40040233,40072649,1
"ENSG00000131238","PPT1","protein_coding","1",40071461,40097727,2
"ENSG00000117000","RLF","protein_coding","1",40161373,40240921,12
"ENSG00000207508","RNU6-1237P","snRNA","1",40177843,40177949,15
"ENSG00000188800","TMCO2","protein_coding","1",40245947,40251691,15
"ENSG00000084073","ZMPSTE24","protein_coding","1",40258107,40294184,1
"ENSG00000049089","COL9A2","protein_coding","1",40300487,40317813,12
"ENSG00000084070","SMAP2","protein_coding","1",40344850,40423326,1
"ENSG00000187801","ZFP69B","protein_coding","1",40450102,40463718,19
"ENSG00000187815","ZFP69","protein_coding","1",40477215,40496343,17
"ENSG00000164002","EXO5","protein_coding","1",40508741,40516556,2
"ENSG00000117010","ZNF684","protein_coding","1",40531561,40548169,17
"ENSG00000117016","RIMS3","protein_coding","1",40620679,40665657,6
"ENSG00000066136","NFYC","protein_coding","1",40691648,40771603,2
"ENSG00000198974","MIR30E","miRNA","1",40754355,40754446,12
"ENSG00000207962","MIR30C1","miRNA","1",40757284,40757372,12
"ENSG00000117013","KCNQ4","protein_coding","1",40783814,40840452,12
"ENSG00000264582","RN7SL326P","misc_RNA","1",40804846,40805141,18
"ENSG00000179862","CITED4","protein_coding","1",40861051,40862366,15
"ENSG00000171793","CTPS1","protein_coding","1",40979335,41012565,1
"ENSG00000171790","SLFNL1","protein_coding","1",41015597,41023237,1
"ENSG00000010803","SCMH1","protein_coding","1",41027200,41242154,6
"ENSG00000204060","FOXO6","protein_coding","1",41361922,41383590,6
"ENSG00000252563","RNA5SP45","rRNA","1",41466937,41467028,15
"ENSG00000127129","EDN2","protein_coding","1",41478775,41484673,12
"ENSG00000127124","HIVEP3","protein_coding","1",41506365,42035925,12
"ENSG00000044012","GUCA2B","protein_coding","1",42153421,42155824,15
"ENSG00000197273","GUCA2A","protein_coding","1",42162691,42164718,15
"ENSG00000198815","FOXJ3","protein_coding","1",42176539,42335877,6
